Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-02,2844.0,0,8.112,19.724998,1.4000001,71.72816
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-03,3538.0,1,9.072417,51.510002,14.200001,78.66591
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-04,2294.0,0,7.6515846,55.95,1.0,66.39618
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-05,3003.0,0,5.741167,30.99,4.2,77.13302
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-06,5314.0,0,6.2495003,28.2,1.0,64.961006
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-07,5585.0,0,6.7119994,30.945002,0.2,68.354805
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-08,5906.0,0,11.791167,43.425003,13.1,73.37843
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-09,6134.0,0,12.15575,47.07,0.3,75.66644
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-10,7997.0,0,11.578668,42.344997,1.6000001,76.05238
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-11,10969.0,0,9.853666,34.92,0.5,73.716835
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-12,10931.0,0,8.653666,16.199999,1.0,82.375885
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-13,3676.0,0,9.345332,17.550001,0.9,85.924416
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-14,3863.0,0,9.832833,28.050003,0.2,83.910164
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-15,3867.0,0,9.739083,30.75,2.6000001,84.37037
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-16,3369.0,0,10.24325,15.885001,0.70000005,86.35915
